,folder,# records,eps (per record),avg func L2,avg priv err,avg priv time,avg smooth err,avg smooth time,avg total runtime
0,00000,987,2.0,4227.416645637966,4053.396962819553,0.002034379190103865,3876.779426294383,0.0002393477653901507,0.0022737269554940157
1,01000,1000,2.0,4196.633984385568,4024.3325979501365,0.002032395377755165,3849.7285386650933,0.00023926089704036713,0.002271656274795532
2,02000,998,2.0,4167.646958183916,3999.275735639234,0.0020352553180558886,3813.2054601452023,0.00023937316421038642,0.002274628482266275
3,03000,995,2.0,4196.500586945298,4030.011115490496,0.002031497949331849,3848.448917491688,0.00023900087754331043,0.0022704988268751596
4,04000,1000,2.0,4040.150522137716,3940.051424689619,0.002037093997001648,3808.1913371192186,0.00023963546752929688,0.002276729464530945
5,05000,999,2.0,4167.3242761124175,4035.0133462491676,0.0020360682491544968,3932.4655676237044,0.0002394805739711116,0.0022755488231256085
6,06000,1000,2.0,4020.2923656078447,3929.999695507202,0.002034202679991722,3789.9796568479437,0.0002391146868467331,0.002273317366838455
7,07000,997,2.0,3975.5618367716893,4007.657326186885,0.002033039210074644,3883.909196076073,0.00023904768609952782,0.0022720868961741717
8,08000,1000,2.0,3926.9119311479017,3791.6921142754113,0.002035613790154457,3685.3857597918427,0.00023964981734752656,0.0022752636075019836
9,09000,997,2.0,3940.3405240367993,3939.863933677237,0.002036540519629223,3819.7730421770075,0.00023948639601379363,0.0022760269156430167
10,10000,1000,2.0,4101.5942634532375,4020.805385327875,0.002037141412496567,3857.6734346528447,0.00023965051770210267,0.0022767919301986696
11,11000,995,2.0,4117.278248867939,4062.329139329078,0.0020387045552383116,3990.8049951133935,0.0002396984615517621,0.0022784030167900737
12,12000,1000,2.0,4126.671912249225,4013.1863338979324,0.0020346661806106567,3931.441532193611,0.00023945401608943938,0.002274120196700096
13,13000,995,2.0,4041.1134328228723,3999.393864461752,0.0020357779522037983,3875.703905991791,0.0002393063438597636,0.002275084296063562
14,14000,1000,2.0,4002.579682470809,3852.8735811357624,0.0020362050980329512,3734.9465716301506,0.0002395947128534317,0.002275799810886383
15,15000,999,2.0,3969.806837828258,3962.292162595778,0.002036373551424082,3878.5934176176247,0.00023947920169200266,0.0022758527531160848
16,16000,1000,2.0,4196.156649645974,4000.5220375110757,0.002032622799277306,3950.703054031225,0.00023925672471523284,0.0022718795239925387
17,17000,1000,2.0,4073.06418749401,4012.6607799278067,0.002033967062830925,3918.017754559472,0.0002392277419567108,0.002273194804787636
18,18000,999,2.0,3931.4114980939926,3879.80461912923,0.0020352576945995068,3744.9169162143644,0.00023944405941395193,0.0022747017540134585
19,19000,1000,2.0,3858.363231958467,3893.756944767019,0.0020321608781814575,3806.120391965372,0.00023912377655506135,0.002271284654736519
20,20000,1000,2.0,3778.7389649768024,3870.1093837063427,0.002036168321967125,3770.7573492151214,0.00023956359922885895,0.0022757319211959837
21,21000,838,2.0,3917.0744856160377,4015.2252586093723,0.0020363455491589477,3963.0729159802827,0.00023954251429915145,0.0022758880634580992
