,name,func L2,priv err,priv time,smooth err,smooth time,total runtime
0,abboip,2986602.529408208,298471541.75800407,0.01797032356262207,197219752.11042354,0.003468453884124756,0.021438777446746826
1,abcoij,11387.366197969848,54623753.151310995,0.003260388970375061,36168444.24477708,0.0006303787231445312,0.0038907676935195923
2,abdremlu,4807311.561217478,137780690.8094596,0.008322015404701233,92577954.32642919,0.0016085803508758545,0.009930595755577087
3,abgibo,2086456.056381533,319158440.0869879,0.019067436456680298,216882296.56212053,0.003683030605316162,0.02275046706199646
4,abjoolaw,5028367.516228743,143007290.11642715,0.008988350629806519,96288822.06534876,0.001724347472190857,0.010712698101997375
5,abmuyawm,5012566.654619189,356595440.36043686,0.02162306010723114,241100946.8913333,0.004156216979026794,0.025779277086257935
6,abniar,11660541.56470244,439136675.40611863,0.026902437210083008,297990020.4353735,0.005179896950721741,0.03208233416080475
7,abnovkak,4948372.404775512,176589791.640575,0.01056613028049469,118646572.58659561,0.0020362436771392822,0.012602373957633972
8,abtyff,4776112.598516988,209059587.40601262,0.01266893744468689,141812951.7557697,0.0024460256099700928,0.015114963054656982
9,abwecnij,2950593.8639600165,256839026.37292594,0.015622898936271667,167923541.0139185,0.003009602427482605,0.018632501363754272
10,acdiyito,1875663.27990679,47540657.179089636,0.0028206557035446167,32057115.881433032,0.0005400329828262329,0.0033606886863708496
11,acduou,2034714.504787471,374079093.71733093,0.022802352905273438,253209909.31698003,0.004362016916275024,0.027164369821548462
12,acgerl,2303008.7247667033,159301099.28976625,0.009823665022850037,106846422.47700626,0.0018742531538009644,0.011697918176651001
13,acitva,5670973.867873089,70769625.09260702,0.00438198447227478,48460272.07208067,0.0008400976657867432,0.0052220821380615234
14,acpegho,4896341.288133755,298066302.329826,0.018233522772789,201840436.84362718,0.003496885299682617,0.02173040807247162
15,acvebr,2626186.1453251145,315872861.91381794,0.019140660762786865,213489028.85247725,0.003695949912071228,0.022836610674858093
16,adkavy,5310388.711729841,79060263.16258976,0.004665553569793701,53318202.926581115,0.0009034425020217896,0.005568996071815491
17,adnerst,2572501.607559462,173113258.21172974,0.010483533143997192,118917232.07229054,0.0020021647214889526,0.012485697865486145
18,adpaifo,2092387.5603166604,301307027.4878516,0.018258139491081238,203896326.66488606,0.003497496247291565,0.021755635738372803
