,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
320,iphybcay,216000.0,0.5,4760154.432526775,93544.52768050082,209573.74143698782,185674.51394169725,476838.61067583796,464307.8745138807,0.5991460531949997,0.0004658699035644531,0.6967986226081848,1.296410545706749
321,ipjiert,43200.0,0.1,2341087.77498576,17400.32237551135,36063.4069793478,30623.026981325933,51262.497427711976,47986.08736746505,0.1291903704404831,9.12696123123169e-05,0.10535778105258942,0.23463942110538483
322,ippfeip,345600.0,0.7999999999999999,2190407.293302051,130165.01766300015,245511.2022027437,204574.6931203989,366620.4648352611,333504.7039424976,1.0601908266544342,0.0007043182849884033,0.6175170987844467,1.6784122437238693
323,irjfen,432000.0,0.9999999999999999,5810286.501714911,189950.1571257327,417886.6208858449,368677.8163650636,912626.9817302063,889178.8609418535,1.2638377994298935,0.0009316056966781616,1.376020073890686,2.6407894790172577
324,isekdyp,432000.0,0.9999999999999999,2491817.0829145946,208521.72364442778,393490.99826892006,327997.32059170195,752942.1276510989,718067.0565857735,1.30275958776474,0.0009112805128097534,1.1564460843801498,2.4601169526576996
325,isfikti,345600.0,0.7999999999999999,1601220.0573949974,162383.56747580337,332169.57539700286,286755.59169886034,1274663.4183626354,1254001.4540066891,1.0707560032606125,0.0007529705762863159,1.1443734019994736,2.2158823758363724
326,ishvirv,734400.0,1.7000000000000004,2750236.242075745,319501.8088423125,590558.0674352268,490460.77033768606,963141.7414803584,898180.6746530349,2.1913415491580963,0.0015124529600143433,1.6090114414691925,3.801865443587303
327,isnthli,86400.0,0.2,54563.77141087291,22663.41223924724,56218.037304096666,51408.23053457217,71457.75742259796,67727.86057778128,0.25822483003139496,0.00015756487846374512,0.17659829556941986,0.43498069047927856
328,ispawwye,518400.0,1.2,2600478.0795875783,254578.45920885858,479636.3108222069,402130.3645220906,1502737.7980191323,1472419.493108616,1.4978707134723663,0.001128360629081726,1.5295423567295074,3.0285414308309555
329,itacfl,604800.0,1.4000000000000001,5189155.880492736,239294.17088669134,567879.9813112884,511662.29746096313,762260.1946919431,718181.1023541343,1.7041126489639282,0.0013016611337661743,1.9065694510936737,3.611983761191368
