,folder,# records,eps (per record),avg func L2,avg priv err,avg priv time,avg smooth err,avg smooth time,avg total runtime
0,00000,987,1.0,4227.416645637966,4986.026029783061,0.0020629174954502295,4221.9531587705205,0.00023686396677080984,0.0022997814622210395
1,01000,1000,1.0,4196.633984385568,4956.135879233912,0.0020616573989391328,4194.534988203072,0.00023697316646575928,0.002298630565404892
2,02000,998,1.0,4167.646958183916,4938.557351290277,0.0020632909420496954,4167.180157635197,0.00023697937777142724,0.002300270319821123
3,03000,995,1.0,4196.500586945298,4964.932963789302,0.002063172546463396,4206.402465735843,0.00023710079229057735,0.0023002733387539735
4,04000,1000,1.0,4040.150522137716,4893.969845693161,0.0020600660890340806,4162.017886874364,0.00023654183745384216,0.002296607926487923
5,05000,999,1.0,4167.3242761124175,4975.158416809567,0.002064219734690211,4279.416744541862,0.00023643468116019462,0.0023006544158504054
6,06000,1000,1.0,4020.2923656078447,4883.261422750129,0.0020647755414247514,4145.545024547823,0.00023676407337188722,0.0023015396147966385
7,07000,997,1.0,3975.5618367716893,4951.2846750062345,0.0020653561968262957,4244.49617207318,0.00023681713023420084,0.0023021733270604965
8,08000,1000,1.0,3926.9119311479017,4769.700035311454,0.002064520463347435,4041.193236957167,0.000236597403883934,0.002301117867231369
9,09000,997,1.0,3940.3405240367993,4898.631986990599,0.002066100133936049,4174.155930357497,0.0002369445897153053,0.0023030447236513543
10,10000,1000,1.0,4101.5942634532375,4958.334887791597,0.0020647704005241395,4214.172351842767,0.00023678065836429596,0.0023015510588884356
11,11000,995,1.0,4117.278248867939,5000.11361031192,0.002064877868297711,4335.317398410218,0.00023668048968866244,0.0023015583579863736
12,12000,1000,1.0,4126.671912249225,4957.444515761489,0.0020635393261909485,4274.3850470983025,0.00023654232919216155,0.00230008165538311
13,13000,995,1.0,4041.1134328228723,4945.604102494752,0.0020643099768077908,4231.947662121937,0.0002365975224193017,0.0023009074992270924
14,14000,1000,1.0,4002.579682470809,4826.258833044098,0.0020661209672689436,4095.75884020614,0.00023676688969135283,0.0023028878569602966
15,15000,999,1.0,3969.806837828258,4919.998298046616,0.0020660791728828285,4228.621886612179,0.00023667263734090079,0.0023027518102237293
16,16000,1000,1.0,4196.156649645974,4948.264873875554,0.0020660780519247057,4285.385826789869,0.00023679937422275543,0.002302877426147461
17,17000,1000,1.0,4073.06418749401,4960.12901738691,0.002065567761659622,4269.842318372511,0.0002367301732301712,0.002302297934889793
18,18000,999,1.0,3931.4114980939926,4851.249263922202,0.0020639690550955923,4110.933630307009,0.00023653706511458358,0.002300506120210176
19,19000,1000,1.0,3858.363231958467,4862.740672709308,0.0020644878298044203,4164.1032669547285,0.00023662762343883514,0.0023011154532432553
20,20000,1000,1.0,3778.7389649768024,4845.38355631736,0.0020648384392261505,4138.697385488647,0.0002364247292280197,0.0023012631684541703
21,21000,838,1.0,3917.0744856160377,4966.797709472777,0.002069561820041593,4327.401054534273,0.00023699459355315617,0.002306556413594749
