,name,func L2,priv err,priv time,smooth err,smooth time,total runtime
0,abboip,2986602.529408208,198247142.51072782,0.027031555771827698,69413447.25590278,0.006527513265609741,0.03355906903743744
1,abcoij,11387.366197969848,36860613.33293339,0.004917263984680176,12300139.893334005,0.0011918991804122925,0.006109163165092468
2,abdremlu,4807311.561217478,90605355.13687633,0.012526392936706543,33404749.377377808,0.003014177083969116,0.01554057002067566
3,abgibo,2086456.056381533,210574646.16644424,0.028775036334991455,78541590.19164726,0.006912350654602051,0.035687386989593506
4,abjoolaw,5028367.516228743,98320342.68567955,0.01357164978981018,37521787.808333695,0.003270059823989868,0.01684170961380005
5,abmuyawm,5012566.654619189,237563046.23993146,0.032368361949920654,86288804.40650254,0.007826924324035645,0.0401952862739563
6,abniar,11660541.56470244,293040330.5700717,0.04021403193473816,106451312.0416446,0.009709551930427551,0.04992358386516571
7,abnovkak,4948372.404775512,115872383.25967489,0.015857532620429993,43742421.94715679,0.003836512565612793,0.019694045186042786
8,abtyff,4776112.598516988,140956493.01236024,0.019048482179641724,52845788.68960044,0.0046087950468063354,0.02365727722644806
9,abwecnij,2950593.8639600165,175283007.28681996,0.02347441017627716,60615224.725994036,0.00567193329334259,0.02914634346961975
10,acdiyito,1875663.27990679,31596785.908494256,0.0042725056409835815,12471558.122710563,0.001030460000038147,0.0053029656410217285
11,acduou,2034714.504787471,253976752.54505193,0.034353628754615784,91343401.33810641,0.008329242467880249,0.04268287122249603
12,acgerl,2303008.7247667033,108490371.27496733,0.014761805534362793,41341380.42414623,0.0035786032676696777,0.01834040880203247
13,acitva,5670973.867873089,48753355.091652155,0.00661274790763855,17076519.077340525,0.0015985071659088135,0.008211255073547363
14,acpegho,4896341.288133755,199048100.00376743,0.027232572436332703,74292823.94623221,0.006573811173439026,0.03380638360977173
15,acvebr,2626186.1453251145,211064147.9597191,0.0287407785654068,76347534.83833931,0.00694902241230011,0.03568980097770691
16,adkavy,5310388.711729841,50338435.195631005,0.0070165544748306274,17278403.281716317,0.0016968846321105957,0.008713439106941223
17,adnerst,2572501.607559462,115716433.62618564,0.01580086350440979,43309788.65097447,0.0038124024868011475,0.019613265991210938
18,adpaifo,2092387.5603166604,201319122.22618383,0.02747175097465515,70651554.4755826,0.006638243794441223,0.034109994769096375
19,aducrisi,2806800.422515321,195807967.98800653,0.026893436908721924,73559612.04327807,0.006408706307411194,0.03330214321613312
20,afmorc,2465501.1358270333,81415952.56629016,0.010877817869186401,30336300.100762334,0.002582341432571411,0.013460159301757812
21,afpansh,2246641.8014312848,189144181.1157144,0.02571508288383484,69086933.82934481,0.00611858069896698,0.03183366358280182
22,afsfat,4013532.2029592576,233343554.95930907,0.03165815770626068,79516958.9705623,0.0076635777950286865,0.03932173550128937
23,afweka,7107594.544303576,218492394.79088333,0.02967958152294159,77296420.12315877,0.007177636027336121,0.03685721755027771
24,agcowktu,2496513.1820794153,144172641.2265516,0.019442588090896606,50383605.509139486,0.004692956805229187,0.024135544896125793
25,agdrea,4333532.500004127,182111192.31149375,0.025247469544410706,67555279.5229142,0.006089121103286743,0.03133659064769745
26,aggjuo,2177821.300540907,178264262.68122536,0.024462923407554626,64707333.628610715,0.005899608135223389,0.030362531542778015
27,agivle,5936923.293313465,210589387.74574995,0.028475522994995117,72476678.6893486,0.0068990737199783325,0.03537459671497345
28,agjitfa,2971941.2052513757,238048929.55599213,0.03272823989391327,83336867.25551936,0.007929503917694092,0.04065774381160736
29,agsuec,1811007.0575631668,189746746.95479363,0.026062846183776855,73948496.57653403,0.006288424134254456,0.03235127031803131
30,agvexpia,3333679.566933286,81875395.97516131,0.010953113436698914,31069529.79605433,0.002648487687110901,0.013601601123809814
31,aichash,3701214.4821509696,46021057.62434997,0.00623728334903717,17425717.897067763,0.0014960020780563354,0.007733285427093506
32,aimidd,2160110.2789674583,107769209.10285129,0.014615952968597412,36593773.60121362,0.003532722592353821,0.018148675560951233
33,ainplin,4942870.041729553,170674454.1157733,0.022796988487243652,61391478.564793974,0.005503833293914795,0.028300821781158447
34,aitpygg,9727044.5525845,208252565.20678532,0.028148576617240906,79191231.025576,0.006788522005081177,0.03493709862232208
35,aivtytan,5008330.827247719,253751250.66677985,0.03448992967605591,91888017.67642136,0.008341997861862183,0.04283192753791809
36,aiwalb,4128958.9740377907,108393008.17028004,0.014908820390701294,40799082.819380775,0.0035970360040664673,0.01850585639476776
37,ajixdo,2212291.493175668,107775661.2044541,0.014526933431625366,38201362.16787414,0.0035141855478286743,0.01804111897945404
38,ajsips,2519682.078651383,238058145.83501613,0.03240881860256195,86017942.4329889,0.00783577561378479,0.04024459421634674
39,ajsnedsi,4679479.500689564,163422349.18862295,0.022202715277671814,59930420.46710508,0.005365297198295593,0.027568012475967407
40,ajthof,5241849.694030637,176423546.4561618,0.023916572332382202,61950344.45405233,0.005780547857284546,0.029697120189666748
41,ajtreo,14173203.458894173,18687605.934733983,0.0024936944246292114,6972228.6694446,0.0006043314933776855,0.003098025918006897
42,akgicjud,3069611.0825798637,289090278.21006274,0.03946378827095032,108810674.49946012,0.009551137685775757,0.049014925956726074
43,akvutvo,1638881.5213024598,170292732.97744244,0.023103982210159302,63119754.45382388,0.005584448575973511,0.028688430786132812
44,akyeerbi,3762023.000990757,104401863.52041727,0.014490172266960144,39782198.77574153,0.0035054683685302734,0.017995640635490417
45,aldhidd,5813.448855623366,130544159.44288217,0.01759129762649536,44337156.39653788,0.004258304834365845,0.021849602460861206
46,alnihi,4876100.572993069,273918306.89870864,0.037184908986091614,97420335.95671028,0.009001582860946655,0.04618649184703827
47,alsheth,5796991.451561408,242414693.13242745,0.03304736316204071,87125779.85479315,0.00797387957572937,0.04102124273777008
48,amciuca,2362993.792661672,153507213.69348726,0.02115817368030548,55519992.22060097,0.005096033215522766,0.026254206895828247
49,amknywr,3376230.2563284803,232934202.05693004,0.03186069428920746,84279119.30431248,0.007694676518440247,0.039555370807647705
50,amnurgji,1765701.6068313622,101364228.64439763,0.01374480128288269,36548353.48952767,0.0033206790685653687,0.01706548035144806
51,amvefarl,2328423.478267921,121963454.63738233,0.016651779413223267,42549648.624618,0.0040312111377716064,0.020682990550994873
52,amwibs,1494835.2005430518,192543690.2064429,0.026275664567947388,69165335.70942317,0.006353825330734253,0.03262948989868164
53,ancedvab,5046912.239069768,61683188.2188503,0.008549600839614868,23972498.07827904,0.002063766121864319,0.010613366961479187
54,ancorjo,9970566.895061769,161261303.7373727,0.022014960646629333,59887465.37054852,0.005315765738487244,0.027330726385116577
55,ancyclsu,6390903.279111139,213870937.72072348,0.02893015742301941,74858194.11051281,0.006999179720878601,0.03592933714389801
56,andyol,1543268.0890649625,229083280.1316096,0.030908167362213135,82620772.80320446,0.007352352142333984,0.03826051950454712
57,aniajcr,1412518.956216575,318983052.8369556,0.043364301323890686,115151883.14963616,0.010418921709060669,0.053783223032951355
58,anidgib,4301188.956072956,300877837.0512578,0.04100574553012848,106924210.27741368,0.009888365864753723,0.0508941113948822
59,ankped,2323115.0169321285,90367175.21225162,0.012626752257347107,34487479.13056258,0.0030471086502075195,0.015673860907554626
60,ansyut,4722844.609506479,153969720.53656015,0.02105720341205597,54407559.287530184,0.005085662007331848,0.026142865419387817
61,anucks,1341187.508443398,66694356.38572833,0.009113609790802002,24768072.01048922,0.0022003352642059326,0.011313945055007935
62,anupwr,2712232.535178287,61316928.21865952,0.008345246315002441,24363694.04718115,0.002014175057411194,0.010359421372413635
63,apigcyd,2182928.1645338335,246742844.2387971,0.033762961626052856,92300601.24077329,0.008138909935951233,0.04190187156200409
64,appsri,2629797.437344682,65592357.00818799,0.008963599801063538,23574367.10872435,0.002170249819755554,0.011133849620819092
65,apsskyul,2088496.6668728795,117584105.89597979,0.016084343194961548,42811233.37464997,0.0038845837116241455,0.019968926906585693
