,name,func L2,priv err,priv time,smooth err,smooth time,total runtime
0,abboip,2986602.529408208,197111099.84934527,0.0271996408700943,95556584.28036425,0.006472110748291016,0.033671751618385315
1,abcoij,11387.366197969848,35952145.02150293,0.004955306649208069,16749219.41360908,0.0011738091707229614,0.00612911581993103
2,abdremlu,4807311.561217478,90664711.76329432,0.01259826123714447,47858231.41827576,0.002988383173942566,0.015586644411087036
3,abgibo,2086456.056381533,210985748.54226324,0.02878597378730774,109612835.21247567,0.00682435929775238,0.03561033308506012
4,abjoolaw,5028367.516228743,98150788.42555222,0.013608172535896301,49868155.52024959,0.0032144784927368164,0.016822651028633118
5,abmuyawm,5012566.654619189,238377202.86001694,0.03252848982810974,115465685.47759305,0.007726311683654785,0.040254801511764526
6,abniar,11660541.56470244,297578943.1167408,0.04048505425453186,147889792.65544266,0.009611830115318298,0.05009688436985016
7,abnovkak,4948372.404775512,116283194.58640099,0.015995368361473083,59449551.46365775,0.003790050745010376,0.01978541910648346
8,abtyff,4776112.598516988,141589397.10430333,0.019185766577720642,74590305.1295766,0.00450211763381958,0.023687884211540222
9,abwecnij,2950593.8639600165,172870346.2417023,0.02349880337715149,81125288.44543226,0.005544111132621765,0.029042914509773254
10,acdiyito,1875663.27990679,32131194.39776092,0.004263833165168762,18584386.076143373,0.001005515456199646,0.005269348621368408
11,acduou,2034714.504787471,252690398.0254167,0.03465975821018219,127791296.88307068,0.008172020316123962,0.04283177852630615
12,acgerl,2303008.7247667033,108878245.13989292,0.014899954199790955,58168813.726584755,0.0035278350114822388,0.018427789211273193
13,acitva,5670973.867873089,48096596.519893214,0.00666375458240509,24487144.06697826,0.0015838146209716797,0.00824756920337677
14,acpegho,4896341.288133755,199109519.36325246,0.027499794960021973,103726837.02787805,0.0064697712659835815,0.033969566226005554
15,acvebr,2626186.1453251145,213117084.35874522,0.029024913907051086,103177952.36210881,0.006844133138656616,0.0358690470457077
16,adkavy,5310388.711729841,51083478.469078906,0.007124990224838257,25194504.95124776,0.0016886740922927856,0.008813664317131042
17,adnerst,2572501.607559462,115223649.65961403,0.015935972332954407,59119070.12685033,0.0037801414728164673,0.019716113805770874
18,adpaifo,2092387.5603166604,201691470.5536719,0.02765466272830963,99311659.2106073,0.006542980670928955,0.034197643399238586
19,aducrisi,2806800.422515321,197023554.1949974,0.02706170082092285,99376987.76183017,0.006368696689605713,0.033430397510528564
20,afmorc,2465501.1358270333,81951031.91356306,0.011042475700378418,42902895.94078218,0.002612069249153137,0.013654544949531555
21,afpansh,2246641.8014312848,187440174.25835356,0.02594412863254547,94675663.33189847,0.006155967712402344,0.032100096344947815
22,afsfat,4013532.2029592576,235159154.03715158,0.03183324635028839,109295938.69407986,0.007565036416053772,0.03939828276634216
23,afweka,7107594.544303576,216780694.13453087,0.029859080910682678,107267955.99999341,0.007069036364555359,0.03692811727523804
24,agcowktu,2496513.1820794153,143722999.1694294,0.019554242491722107,70368427.05624335,0.004663586616516113,0.02421782910823822
25,agdrea,4333532.500004127,183837640.8776297,0.025277823209762573,90310632.76504132,0.00600142776966095,0.03127925097942352
26,aggjuo,2177821.300540907,180097960.9522212,0.024508625268936157,90309176.12402256,0.005824089050292969,0.030332714319229126
27,agivle,5936923.293313465,206509297.94459397,0.028475090861320496,99197189.72159085,0.006716117262840271,0.03519120812416077
28,agjitfa,2971941.2052513757,242488935.4049065,0.032803863286972046,117629533.40661892,0.007713139057159424,0.04051700234413147
29,agsuec,1811007.0575631668,190783453.12479118,0.02608366310596466,100350943.62236863,0.006164491176605225,0.032248154282569885
30,agvexpia,3333679.566933286,81123554.49797574,0.01113981008529663,40953310.59872456,0.0026314258575439453,0.013771235942840576
31,aichash,3701214.4821509696,45160213.41311755,0.006312578916549683,23625393.326937184,0.0014895796775817871,0.00780215859413147
32,aimidd,2160110.2789674583,110196807.04468802,0.014724701642990112,51632874.70527017,0.0035026967525482178,0.01822739839553833
33,ainplin,4942870.041729553,167088561.23713508,0.02302856743335724,82536078.96339588,0.0054739415645599365,0.028502508997917175
34,aitpygg,9727044.5525845,208401923.89977473,0.028414607048034668,108410047.13021332,0.0067565590143203735,0.03517116606235504
35,aivtytan,5008330.827247719,253965056.19950542,0.034864217042922974,128458150.33282344,0.008272513747215271,0.043136730790138245
36,aiwalb,4128958.9740377907,106604163.08357939,0.015023916959762573,56144385.91398978,0.003544747829437256,0.01856866478919983
37,ajixdo,2212291.493175668,107158811.77831107,0.014586657285690308,52708327.91158028,0.003442525863647461,0.01802918314933777
38,ajsips,2519682.078651383,237854439.00051826,0.03283597528934479,117563175.77164292,0.007778450846672058,0.040614426136016846
39,ajsnedsi,4679479.500689564,163721997.61933136,0.022368058562278748,82929842.6026623,0.005306407809257507,0.027674466371536255
40,ajthof,5241849.694030637,174846650.7011152,0.024196118116378784,83814928.78103758,0.0057544708251953125,0.029950588941574097
41,ajtreo,14173203.458894173,18644073.48128156,0.0025309771299362183,8472464.686405566,0.0006013810634613037,0.003132358193397522
42,akgicjud,3069611.0825798637,289106624.3314624,0.03998127579689026,146996372.12510905,0.009467095136642456,0.049448370933532715
43,akvutvo,1638881.5213024598,169708055.8361666,0.02330559492111206,84785929.3641561,0.005549371242523193,0.028854966163635254
44,akyeerbi,3762023.000990757,105724932.74802987,0.014690667390823364,55710083.72109876,0.0034879744052886963,0.01817864179611206
45,aldhidd,5813.448855623366,130027086.71865928,0.01779341697692871,60673355.90350538,0.004241079092025757,0.022034496068954468
46,alnihi,4876100.572993069,274652575.66516745,0.037525326013565063,132083890.35606416,0.00883600115776062,0.046361327171325684
47,alsheth,5796991.451561408,243730129.75492284,0.03322060406208038,120631713.63093606,0.007820963859558105,0.04104156792163849
48,amciuca,2362993.792661672,153677736.59507143,0.02129550278186798,75402403.58269897,0.005053460597991943,0.026348963379859924
49,amknywr,3376230.2563284803,233190075.6355091,0.03195396065711975,116511555.92873614,0.007576301693916321,0.03953026235103607
50,amnurgji,1765701.6068313622,101948883.97554807,0.013790443539619446,52373750.26086423,0.0032404810190200806,0.017030924558639526
51,amvefarl,2328423.478267921,121796859.45355922,0.01677970588207245,57167384.871934086,0.003941968083381653,0.0207216739654541
52,amwibs,1494835.2005430518,193418688.50125363,0.02661198377609253,96695348.87695658,0.006314635276794434,0.03292661905288696
53,ancedvab,5046912.239069768,64210009.505577244,0.008655846118927002,33605011.63282031,0.002048775553703308,0.01070462167263031
54,ancorjo,9970566.895061769,161104349.58452404,0.022246986627578735,81379901.56052321,0.005269721150398254,0.02751670777797699
55,ancyclsu,6390903.279111139,211207029.2890266,0.02906787395477295,101071741.81081063,0.006857842206954956,0.035925716161727905
56,andyol,1543268.0890649625,223983675.52831087,0.031249389052391052,114247781.95742458,0.007342159748077393,0.038591548800468445
57,aniajcr,1412518.956216575,317783288.8146465,0.043621838092803955,158191057.3111376,0.010243028402328491,0.053864866495132446
58,anidgib,4301188.956072956,300690493.2980788,0.04116714000701904,146231791.59772444,0.009682580828666687,0.05084972083568573
59,ankped,2323115.0169321285,93028999.7828696,0.012633472681045532,47187834.71565767,0.0029694736003875732,0.015602946281433105
60,ansyut,4722844.609506479,154497109.16898474,0.021089062094688416,74034659.03775588,0.004958227276802063,0.02604728937149048
61,anucks,1341187.508443398,66859393.01437371,0.009176000952720642,33767266.24850592,0.0021572262048721313,0.011333227157592773
62,anupwr,2712232.535178287,61349648.19766868,0.008447125554084778,33150683.640919317,0.001995787024497986,0.010442912578582764
63,apigcyd,2182928.1645338335,245286993.57710928,0.03406435251235962,126811098.25720914,0.008040711283683777,0.042105063796043396
64,appsri,2629797.437344682,66418772.399826646,0.00904451310634613,32849715.181473,0.0021190643310546875,0.011163577437400818
65,apsskyul,2088496.6668728795,116719927.5949898,0.016118362545967102,59822979.839837484,0.003797769546508789,0.01991613209247589
66,aquawaw,1435270.76719993,254995367.82173458,0.035240545868873596,125504520.23719764,0.00833265483379364,0.043573200702667236
67,arcksy,4736082.44421175,302706440.5042865,0.041556671261787415,147278376.99394572,0.009846270084381104,0.05140294134616852
68,arcuim,4839517.032484835,131997040.42136025,0.01806493103504181,65017427.831398785,0.004289180040359497,0.022354111075401306
