,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
44,akyeerbi,302400.0,0.20999999999999996,3762023.000991953,213863.1646740606,405749.1176008939,340139.118583621,690310.099800537,650734.9298310927,0.8655352145433426,0.0005346536636352539,0.2264379858970642,1.092507854104042
45,aldhidd,302400.0,0.20999999999999996,5813.448855587768,156277.0967448266,288478.4395483355,239336.94158657058,336038.6615431241,291145.46009900625,0.8127312809228897,0.0004324615001678467,0.13917411863803864,0.9523378610610962
46,alnihi,691200.0,0.47999999999999976,4876100.572993052,481214.48007497867,1012638.4839777446,878446.8568343315,1294747.6012935012,1182811.082447865,2.1020831167697906,0.0012465566396713257,0.6024097502231598,2.7057394236326218
47,alsheth,604800.0,0.4199999999999998,5796991.451561545,408487.7928398399,707067.8971912091,566537.919522567,714269.582201896,578418.8894842362,1.8065800070762634,0.000971183180809021,0.3338894248008728,2.1414406150579453
48,amciuca,388800.0,0.26999999999999996,2362993.7926614806,235636.4129961217,509676.5539352105,443352.2602198446,674663.2130998508,621749.6933400588,1.180741772055626,0.0006700754165649414,0.2893907427787781,1.470802590250969
49,amknywr,604800.0,0.4199999999999998,3376230.256328721,475015.5530477493,912874.4639057809,768040.0731064735,2000940.3011436854,1917969.9331437277,1.7860760539770126,0.0010578036308288574,0.5735538601875305,2.360687717795372
50,amnurgji,259200.0,0.17999999999999997,1765701.606831079,201902.04456737614,369698.93906501046,306702.6903971207,615132.6377839006,571280.6669152874,0.7675266116857529,0.00045186281204223633,0.20582962036132812,0.9738080948591232
51,amvefarl,302400.0,0.20999999999999996,2328423.4782672096,194482.69448590063,361498.96208970936,299299.0450912452,468617.61549740646,421239.3260455676,0.9083835035562515,0.0004872828722000122,0.18249337375164032,1.0913641601800919
52,amwibs,518400.0,0.3599999999999999,1494835.2005428846,346627.3445402866,717129.0153754062,619448.4225684,880911.3318106129,799522.3341058717,1.5216869115829468,0.0009277462959289551,0.41883231699466705,1.9414469748735428
53,ancedvab,172800.0,0.11999999999999998,5046912.239069867,103431.5064761053,172403.96137132918,137728.43363745252,184377.0283057821,152203.02085474943,0.4907844364643097,0.0002674013376235962,0.07262241840362549,0.5636742562055588
54,ancorjo,432000.0,0.29999999999999993,9970566.895062033,326120.32201635407,727369.9179355127,648453.6984312505,954622.2621248037,891240.4228902177,1.2976399958133698,0.0008344799280166626,0.4730556756258011,1.7715301513671875
55,ancyclsu,518400.0,0.3599999999999999,6390903.279111141,357008.48463381635,830949.4133364642,743328.7501350914,907244.7132023999,828280.1576773416,1.6120456755161285,0.0009716451168060303,0.5303322076797485,2.143349528312683
56,andyol,604800.0,0.4199999999999998,1543268.0890665827,371554.03577715607,711080.0376667923,598752.6865560464,884463.001815869,790870.9794584422,1.7610332518815994,0.00100669264793396,0.36977458000183105,2.1318145245313644
57,aniajcr,820800.0,0.5699999999999998,1412518.956216741,519340.5277696753,1008187.9668540881,852079.5043922546,1315933.8815823933,1189720.462552947,2.432098403573036,0.001361548900604248,0.5378696173429489,2.9713295698165894
58,anidgib,734400.0,0.5099999999999998,4301188.956072506,484442.48876206856,918572.9713224388,762755.27871868,1564008.4724807534,1444151.1908115784,2.2219430208206177,0.0012135058641433716,0.4751662164926529,2.698322743177414
59,ankped,259200.0,0.17999999999999997,2323115.016931274,178569.93098621198,327372.2485677954,267743.96981105465,366403.88483631413,315835.82388354477,0.7402696013450623,0.0004446059465408325,0.17038486897945404,0.9110990762710571
60,ansyut,388800.0,0.26999999999999996,4722844.6095069125,236971.35277139914,451585.4571020365,377974.03386873624,759772.4918703542,706834.1412840028,1.0618880093097687,0.0006150752305984497,0.24278107285499573,1.3052841573953629
61,anucks,172800.0,0.11999999999999998,1341187.5084430776,111445.99594093149,177022.22473009463,136748.31083271728,190421.01550911798,154240.12131467182,0.5064779371023178,0.0002619624137878418,0.0717296302318573,0.578469529747963
62,anupwr,172800.0,0.11999999999999998,2712232.5351781035,121253.23837377498,240457.56915776222,204487.50605123708,406077.259201305,382669.04982512514,0.4973956197500229,0.00030601024627685547,0.13793672621250153,0.6356383562088013
63,apigcyd,648000.0,0.4499999999999998,2182928.164534055,392021.8749417318,714349.039472327,588470.3932344895,721691.5374532144,597626.3946041258,1.8966161608695984,0.0010404139757156372,0.34374815225601196,2.241404727101326
64,appsri,172800.0,0.11999999999999998,2629797.437345252,126779.78236106524,244711.87947716308,204698.70393104423,371116.07131181203,344721.5896913415,0.5117053389549255,0.00030462443828582764,0.13683821260929108,0.6488481760025024
65,apsskyul,302400.0,0.20999999999999996,2088496.6668730292,177125.79381414506,351928.00227430416,297856.08077167184,348454.0343968904,295900.3622039589,0.8955833911895752,0.0004918277263641357,0.18342293798923492,1.0794981569051743
66,aquawaw,648000.0,0.4499999999999998,1435270.7672002674,382138.88909542246,703160.5744721955,581169.702745985,776787.2828194601,663075.6243752223,1.9205163717269897,0.0010095536708831787,0.33492329716682434,2.2564492225646973
67,arcksy,734400.0,0.5099999999999998,4736082.444213149,460227.4666601162,796373.8117870119,643322.6252198414,920230.0161877552,785209.7020522726,2.2179934233427048,0.0011366605758666992,0.3619915693998337,2.581121653318405
68,arcuim,345600.0,0.23999999999999996,4839517.032484936,213718.30151869325,438890.6714703117,377024.3308924383,644154.983649234,604757.1504037881,0.9251932203769684,0.0005783736705780029,0.2570327967405319,1.1828043907880783
69,arcurbig,388800.0,0.26999999999999996,2694115.4040549123,264896.804129811,497226.4133458975,416019.75573834305,656729.7179894511,595283.5461883215,1.1252112090587616,0.0006786435842514038,0.26635225117206573,1.3922421038150787
70,arhilby,604800.0,0.4199999999999998,5734986.547426607,385144.7828207308,674542.5476608804,547277.884986192,740751.8443605321,625070.0785362547,1.8209614902734756,0.0009530931711196899,0.31354404985904694,2.1354586333036423
71,arlwras,604800.0,0.4199999999999998,2518373.8349240865,455221.81789250753,857905.9060590821,717892.5331683834,1345781.017613212,1246711.8537588743,1.803552269935608,0.0010704398155212402,0.47640034556388855,2.2810230553150177
72,arphaud,345600.0,0.23999999999999996,4635074.23895756,217559.4422359454,385113.74079119595,312119.6555363993,407284.47674386867,339968.4358779899,1.0274417251348495,0.0005483627319335938,0.18257178366184235,1.2105618715286255
73,artgagvu,518400.0,0.3599999999999999,2109941.4189948495,320192.3976337167,583387.1757462308,481409.9115462981,707546.9568186319,611108.4053956585,1.587983101606369,0.0008192956447601318,0.27853356301784515,1.8673359602689743
74,ascley,734400.0,0.5099999999999998,2679351.443967256,449323.36012339673,780458.6536532242,627868.0122144329,1067068.3921512547,945277.3689870557,2.153776302933693,0.0011646300554275513,0.3516393303871155,2.506580263376236
75,ashgati,216000.0,0.14999999999999997,3326154.0534195863,138430.28764865545,274521.8714098591,232705.24798550137,305926.4028047141,269799.34760274057,0.6505978107452393,0.000364646315574646,0.14810027182102203,0.7990627288818359
76,asigno,734400.0,0.5099999999999998,5459934.651420562,495766.75338744064,905061.7543569289,743561.4751051029,1244452.4671380767,1117762.0264555612,2.256754592061043,0.0011966824531555176,0.45484474301338196,2.7127960175275803
77,askmecle,475200.0,0.3299999999999999,5101240.0154724885,365325.3740316796,809500.0394110573,716733.7912441152,1987948.9426880777,1950275.4739915233,1.4392394870519638,0.0009220391511917114,0.5211452096700668,1.9613067358732224
78,aslagni,475200.0,0.3299999999999999,4928077.622693458,311452.21340631455,605605.1589019067,511722.5342849547,1146603.026293266,1087313.492617066,1.3745089173316956,0.0008178055286407471,0.3294117748737335,1.7047384977340698
79,aswift,388800.0,0.26999999999999996,1992108.7699745041,272342.4018410311,552101.4400017521,477118.5957587127,839083.4158647112,786857.2371990209,1.1812705844640732,0.0006893277168273926,0.32216884195804596,1.5041287541389465
80,atcilav,648000.0,0.4499999999999998,2328636.244306361,424955.544700476,782408.0134619357,648568.23143477,1046534.1192752058,937841.5812035128,1.9128908514976501,0.0010800212621688843,0.3989168852567673,2.3128877580165863
81,atfrav,129600.0,0.08999999999999998,2403034.5856583947,82250.20219988508,191424.25683026278,170824.3037681447,225595.67972397606,209535.37683228822,0.39781898260116577,0.0002342015504837036,0.11829240620136261,0.5163455903530121
82,atfrim,172800.0,0.11999999999999998,4902375.26000136,127063.66452228336,256768.0357551576,219544.877942486,321445.66157624824,291501.59307836316,0.5309508889913559,0.00031235814094543457,0.1510259509086609,0.6822891980409622
83,atidfi,432000.0,0.29999999999999993,2292533.1510148332,313762.85656162625,574657.423102461,476735.4789053522,752695.965409937,671555.7910004329,1.2979184985160828,0.0007351040840148926,0.3081873059272766,1.6068409085273743
84,atnokvo,86400.0,0.05999999999999999,7455453.666222331,57711.11230848822,148180.98684527917,136468.95452331455,146976.02044375206,135101.2631617195,0.26186512410640717,0.00017124414443969727,0.10056158900260925,0.3625979572534561
85,atzumbon,561600.0,0.38999999999999985,21955.217206345907,285421.839694256,536570.5902369781,451258.8921710287,539085.0458244954,451137.4405022197,1.5751299858093262,0.0008426457643508911,0.2476370632648468,1.8236096948385239
86,aucjun,129600.0,0.08999999999999998,4722066.422561273,31870.60422372629,47851.29280748247,35473.680209242346,49579.271656184465,37802.23598474777,0.1787485033273697,0.00012320280075073242,0.01855824887752533,0.19742995500564575
87,auctjir,302400.0,0.20999999999999996,6941443.593533913,210106.4213181755,376011.27519462106,307194.44997284445,1132751.2253099163,1104166.6792489118,0.8899194300174713,0.0004974305629730225,0.1888570934534073,1.0792739540338516
88,aurjyen,172800.0,0.11999999999999998,4591714.97737983,128769.52960288947,242034.99602697816,204235.1402870054,398971.2817648056,373541.8054389662,0.5185699462890625,0.0003013312816619873,0.13651160895824432,0.6553828865289688
89,avdyab,129600.0,0.08999999999999998,4644822.387623569,75933.82869308656,157421.39934047454,136805.85398835,205033.43428902596,187921.13198912007,0.37136003375053406,0.00022125244140625,0.08746960759162903,0.45905089378356934
90,avglybic,129600.0,0.08999999999999998,4816451.354705057,82293.2970127002,146659.4396683065,118966.22457353523,148472.80613758296,121824.52230151968,0.39774005115032196,0.0002027750015258789,0.06925094127655029,0.46719376742839813
91,aviltly,345600.0,0.23999999999999996,1312536.8096358976,211270.85738305526,377091.0085568196,307515.69548230036,410529.19393901515,345460.7253624245,1.0025556534528732,0.0005502253770828247,0.17665401101112366,1.1797598898410797
92,avpavi,561600.0,0.38999999999999985,2277219.8745386023,343423.8045418342,619837.9588340386,510862.7737527188,699532.2619820677,604937.0880612169,1.6857507824897766,0.0008911043405532837,0.2968185096979141,1.983460396528244
93,awnbeb,475200.0,0.3299999999999999,4606755.176100735,348844.8252453249,578479.6966801218,454908.5681451123,1062433.1069855362,981672.3998013077,1.401979312300682,0.0007711201906204224,0.2743014097213745,1.677051842212677
94,awrenba,648000.0,0.4499999999999998,4641081.2623747075,433517.78980085143,725402.2319413188,576443.1693229491,962578.7691725908,848221.6866439162,1.8499654829502106,0.0010477900505065918,0.3371894359588623,2.1882027089595795
95,awribig,302400.0,0.20999999999999996,4964169.14337838,181629.50235094596,330437.6659914889,273086.724918954,544199.0236174295,500620.9031611737,0.861716091632843,0.0004878193140029907,0.16094307601451874,1.0231469869613647
96,aydwaho,561600.0,0.38999999999999985,1923051.2325195046,346186.3820324835,673327.9512600255,567536.5781321861,740247.3163170008,640923.464333337,1.6645191311836243,0.0009350180625915527,0.35235734283924103,2.017811492085457
97,ayfsdu,691200.0,0.47999999999999976,1723541.604311452,419862.03916632757,752784.5982929275,617506.7771729596,921773.6533506956,804256.1224135968,1.9826917797327042,0.0011170506477355957,0.3627184331417084,2.346527263522148
98,aygpha,388800.0,0.26999999999999996,5034703.476499771,246997.83202543738,459520.8337463804,382161.1000180171,569984.4971680313,508453.9835415238,1.1475872546434402,0.0006422996520996094,0.23391856253147125,1.382148116827011
99,aypudby,388800.0,0.26999999999999996,2594300.769883341,279869.5051102408,617580.1064972039,546048.2708287911,1148269.5778049377,1101770.5263603094,1.1672832667827606,0.0007373541593551636,0.39051052927970886,1.5585311502218246
100,ayquasto,388800.0,0.26999999999999996,5458428.560509655,262296.1220685084,403802.6543568072,306639.320090608,466102.66440853244,379135.08077357523,1.2091696560382843,0.0005688369274139404,0.15750998258590698,1.3672484755516052
101,ayquexar,648000.0,0.4499999999999998,2294149.972704513,429071.4119120676,846348.8632832633,719442.5649904978,1549419.3184265334,1464342.6766336448,1.8880847841501236,0.0011241883039474487,0.46617600321769714,2.355384975671768
102,ayshekki,172800.0,0.11999999999999998,2998327.082787225,102868.28187217149,177660.09158680713,143543.81322619002,321167.4777854468,298771.6174471762,0.49197275936603546,0.0002755075693130493,0.07849286496639252,0.570741131901741
103,ayshowg,172800.0,0.11999999999999998,3109.611470735222,54338.79006825733,117483.59198626666,102489.06479457283,123476.34811751847,110269.77643480556,0.2973492443561554,0.00020681321620941162,0.06670975685119629,0.3642658144235611
104,aysmsla,691200.0,0.47999999999999976,2049320.167779668,440973.877612135,908192.2831061083,784983.2457873981,1527571.2319651868,1427985.514581565,2.0743613243103027,0.0011509060859680176,0.5547683238983154,2.630280554294586
105,eacderph,172800.0,0.11999999999999998,4819157.163475951,125293.04340993777,279075.8878653853,246159.145264349,398055.8742358641,374023.36160725425,0.4991496503353119,0.00033462047576904297,0.17972902953624725,0.6792133003473282
106,eadectio,216000.0,0.14999999999999997,6667744.824603049,196263.67754111285,367514.68315345194,306958.6485384828,873720.0203934481,850679.1761171403,0.6235668212175369,0.00042387843132019043,0.22116249799728394,0.845153197646141
107,eagbaci,86400.0,0.05999999999999999,9194188.052263077,108517.90000993764,173902.8086195432,135631.451730836,1000947.7553601239,994966.2656441617,0.24728471040725708,0.00018027424812316895,0.10154694318771362,0.34901192784309387
108,eapceou,777600.0,0.5399999999999998,4557018.338104408,506930.4760891527,1062418.7076722388,912994.1032828817,1085897.6666628714,949325.4984769154,2.5152173042297363,0.0013266503810882568,0.5965364575386047,3.1130804121494293
109,easnsvu,172800.0,0.11999999999999998,3769770.4392214282,144202.95000543375,309335.3413985579,273213.54426676227,454848.87272642116,430581.0658073345,0.5106152594089508,0.0003485828638076782,0.20259727537631989,0.7135611176490784
110,eavcaifo,561600.0,0.38999999999999985,5111347.288430184,407471.6401358504,752457.2942149165,623600.1095010358,1237948.9418331282,1139262.8960682724,1.6287811249494553,0.0009850263595581055,0.40769004821777344,2.037456199526787
111,eavflid,475200.0,0.3299999999999999,4920382.992719977,318370.0035443543,583785.1370110759,479492.8053954382,752434.4084737941,670745.6525572638,1.3940923064947128,0.0007970482110977173,0.2963904142379761,1.6912797689437866
112,ebcicy,820800.0,0.5699999999999998,4914201.202247265,479160.5423440552,842272.4128169938,687231.0734904369,1007707.1973222493,876638.1165007239,2.326883554458618,0.001299247145652771,0.38192999362945557,2.7101127952337265
113,ebdafya,475200.0,0.3299999999999999,3109312.018888905,364908.75559218274,663005.19504246,544908.4699510855,1306543.2613071057,1228040.329297019,1.453787088394165,0.0008139908313751221,0.3594857007265091,1.8140867799520493
114,ebenfrag,302400.0,0.20999999999999996,5186376.910279427,196805.94021166384,487605.4427516966,444680.6275958058,461831.25623681274,416435.647807992,0.9146269112825394,0.0005811899900436401,0.3220032900571823,1.2372113913297653
115,ebrulra,172800.0,0.11999999999999998,2591956.5021986654,120974.47278173684,211186.0294085279,170168.2616582387,290154.989656916,260696.17964012554,0.4756613075733185,0.00029678642749786377,0.10683166980743408,0.5827897638082504
116,eccest,691200.0,0.47999999999999976,10878887.903925007,399480.76676731143,758491.363155598,637313.0979907715,1075040.8370736695,981297.0525584858,1.815684661269188,0.0010768026113510132,0.39747151732444763,2.2142329812049866
117,ecdiwovu,475200.0,0.3299999999999999,4929654.900007555,360967.4668725205,719341.0140852449,613684.0867584543,928423.3395036624,846585.5879523128,1.458102136850357,0.0008554309606552124,0.4234807789325714,1.8824383467435837
118,ecfesy,777600.0,0.5399999999999998,2643662.834071589,483444.1962075973,900413.3918135684,747958.9155602133,1160288.7996264715,1021684.6837182246,2.3195333778858185,0.001262858510017395,0.4483395218849182,2.769135758280754
119,ecforj,259200.0,0.17999999999999997,1996954.490439901,166404.1889414461,324323.29086715577,272656.18304485886,377569.07417912676,333740.82624663896,0.7380557209253311,0.0004463493824005127,0.17481113970279694,0.9133132100105286
120,ecgojtyt,388800.0,0.26999999999999996,4994226.848159883,272843.8973000398,584187.10357713,512397.60061727255,710067.6845594756,651916.7624868067,1.1641869246959686,0.0007412433624267578,0.36332830786705017,1.5282564759254456
121,ecjeody,388800.0,0.26999999999999996,2315089.8481633496,256517.779192296,462887.25015391124,376359.1311175125,555856.0823926684,481242.88173434814,1.1430281549692154,0.0006340891122817993,0.22768093645572662,1.3713431805372238
122,eckecky,388800.0,0.26999999999999996,4469338.643647132,212130.5526112347,446158.5216415117,386823.1443036483,722148.3646956658,671685.4365243786,1.037525475025177,0.0006369501352310181,0.2532878667116165,1.2914502918720245
123,ecnoplsi,604800.0,0.4199999999999998,4356672.883465674,368177.2326649816,710451.1527564118,597978.2973201465,798449.9180044731,698148.4003095906,1.7435339242219925,0.0010026991367340088,0.3707275986671448,2.1152642220258713
124,eddreba,345600.0,0.23999999999999996,2693225.8775879787,220692.75976274186,439487.57789997605,377369.6998778244,1110422.5480174508,1083924.8734831137,0.962453618645668,0.000570446252822876,0.2890509366989136,1.2520750015974045
125,edeejdru,691200.0,0.47999999999999976,4939520.855494323,462113.5404135529,829415.45628927,680312.6077520595,1231050.7012414294,1117720.376038521,2.1514922082424164,0.001105189323425293,0.4096968173980713,2.562294214963913
126,edglevi,302400.0,0.20999999999999996,5197043.719427501,210025.4634603171,348458.11136152997,274164.5483681721,435378.215057152,375342.1250311717,0.9239387661218643,0.0004713386297225952,0.15688945353031158,1.0812995582818985
127,edgrat,432000.0,0.29999999999999993,4097482.6881146887,280097.7859896474,559494.5999236165,477434.58071244316,602305.378115868,526733.4220409017,1.2633161842823029,0.000748366117477417,0.3110281527042389,1.5750927031040192
128,edjiye,820800.0,0.5699999999999998,7423922.041979212,533832.8594502177,920816.5343065688,739911.739250565,939928.8285450386,765586.4387184822,2.3976234942674637,0.0013175159692764282,0.4298214763402939,2.828762486577034
129,edlyxy,518400.0,0.3599999999999999,6530422.2136870045,378814.95544868585,642827.3861906591,512629.8297650031,849061.5317778068,747239.375600114,1.5262251645326614,0.0008537322282791138,0.31507977843284607,1.8421586751937866
