,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
176,elswcky,345600.0,0.008,2645945.1078542606,911311.0833752562,2233246.52914958,2033360.3253607773,1987751.35136234,1762995.7577370096,0.2879849076271057,0.00024147331714630127,0.012910261750221252,0.30113664269447327
177,elvgid,172800.0,0.004,6530.142663793098,319693.5920713446,722675.2550003005,643194.8831980911,678273.0434082617,594726.6155353533,0.13379523158073425,0.00011636316776275635,0.004444122314453125,0.13835571706295013
178,elwesnn,475200.0,0.011000000000000003,1713103.175064538,1080641.2576262641,2900347.6152609843,2668262.5831487095,2584332.3596649943,2339181.3558423305,0.3674680143594742,0.0003308504819869995,0.017050325870513916,0.3848491907119751
179,enarwee,561600.0,0.013000000000000005,3178380.591166382,1306683.208616288,3574015.4367737537,3324403.8074667472,3191347.2543240064,2908711.0715097454,0.4676588177680969,0.00039176642894744873,0.020967677235603333,0.4890182614326477
180,enekbl,518400.0,0.012000000000000004,3901459.6715662936,1349691.8396954623,3346570.8535144865,3045742.197498697,3046040.281637445,2725972.0759941377,0.43572087585926056,0.00036400556564331055,0.019311219453811646,0.4553961008787155
181,enidmopt,302400.0,0.007,4538902.869631424,918712.5199263822,1783407.3443360385,1525552.7375729992,1867695.1235115703,1623989.9623239588,0.2325286865234375,0.00020954012870788574,0.009953930974006653,0.24269215762615204
182,enjubpl,302400.0,0.007,2160889.5687089283,850096.2357664153,1980030.7277456014,1780483.0911081878,1817123.5719774624,1602364.3175891917,0.2623423635959625,0.00021161139011383057,0.011284783482551575,0.27383875846862793
183,enkkand,907200.0,0.02100000000000001,1657075.7909107914,2286822.9111824906,5838383.283317348,5339530.425448429,5201799.385945667,4657007.176344406,0.7546136230230331,0.0006383508443832397,0.03362613916397095,0.7888781130313873
184,enyonsn,734400.0,0.017000000000000008,4355573.478491835,2093190.4028402457,4772818.361112205,4255375.569598066,4605453.872801532,4092364.620111213,0.6495946645736694,0.0005124807357788086,0.026930764317512512,0.6770379096269608
185,eoccoirv,820800.0,0.01900000000000001,1520805.79077694,2443946.675238709,5483256.127581312,4879514.38685262,5183728.311763422,4559300.636633804,0.7157382071018219,0.0005749315023422241,0.03060370683670044,0.7469168454408646
