,name,func L2,priv err,priv time,smooth err,smooth time,total runtime
0,abboip,2986602.529408208,10171812.805324797,0.018302783370018005,8144697.373751545,0.0035074204206466675,0.021810203790664673
1,abcoij,11387.366197969848,1815139.3563470487,0.0033301711082458496,1232587.6303533372,0.0006343424320220947,0.003964513540267944
2,abdremlu,4807311.561217478,5910910.47150178,0.008483991026878357,6475270.453010161,0.0016255378723144531,0.01010952889919281
3,abgibo,2086456.056381533,11545423.835416725,0.01938992738723755,10266643.755137824,0.0037072300910949707,0.02309715747833252
4,abjoolaw,5028367.516228743,5344295.243804016,0.009119898080825806,4836013.487112016,0.001741752028465271,0.010861650109291077
5,abmuyawm,5012566.654619189,12939181.06836727,0.0218517929315567,11380032.300587792,0.004181087017059326,0.026032879948616028
6,abniar,11660541.56470244,15817583.572616655,0.027107328176498413,13296912.156426627,0.00522160530090332,0.03232893347740173
7,abnovkak,4948372.404775512,6978231.07657326,0.01066620647907257,5714847.900416227,0.0020491480827331543,0.012715354561805725
8,abtyff,4776112.598516988,7622262.855418123,0.012836739420890808,7089110.905135041,0.0024609118700027466,0.015297651290893555
9,abwecnij,2950593.8639600165,9402231.213830547,0.015775978565216064,8346972.064745663,0.0030325204133987427,0.018808498978614807
10,acdiyito,1875663.27990679,1945325.7333272062,0.002845197916030884,1885975.040298779,0.0005494207143783569,0.0033946186304092407
11,acduou,2034714.504787471,13436363.936604928,0.023081928491592407,11479678.411485916,0.004432201385498047,0.027514129877090454
12,acgerl,2303008.7247667033,5941117.284770744,0.00994206964969635,5316262.174247319,0.0019067227840423584,0.011848792433738708
13,acitva,5670973.867873089,2555976.568363404,0.0044298917055130005,2065278.5360132682,0.0008519738912582397,0.00528186559677124
14,acpegho,4896341.288133755,10502836.177005159,0.01835094392299652,8600407.689838916,0.003521829843521118,0.02187277376651764
15,acvebr,2626186.1453251145,10774047.916944161,0.019316747784614563,8420129.947132755,0.0037156641483306885,0.02303241193294525
16,adkavy,5310388.711729841,2737726.910273053,0.004718378186225891,2360824.9599763276,0.0009102225303649902,0.005628600716590881
17,adnerst,2572501.607559462,6066048.150013935,0.010611578822135925,5291100.455328609,0.0020381659269332886,0.012649744749069214
18,adpaifo,2092387.5603166604,10567685.76430433,0.01851584017276764,8619801.741574986,0.0035517513751983643,0.022067591547966003
19,aducrisi,2806800.422515321,11695070.134206403,0.018055573105812073,10986961.87631842,0.0034751594066619873,0.02153073251247406
20,afmorc,2465501.1358270333,4151010.0475994595,0.007362455129623413,3446584.013757958,0.0014135241508483887,0.008775979280471802
21,afpansh,2246641.8014312848,10160310.936314786,0.017342373728752136,8733470.962485457,0.003338053822517395,0.02068042755126953
22,afsfat,4013532.2029592576,13271233.186915264,0.021324962377548218,12070171.190127173,0.004104003310203552,0.02542896568775177
23,afweka,7107594.544303576,11656610.804614041,0.020064234733581543,10280547.532774735,0.0038520991802215576,0.0239163339138031
24,agcowktu,2496513.1820794153,7444001.148888068,0.013110071420669556,5944803.079106308,0.0025206655263900757,0.01563073694705963
25,agdrea,4333532.500004127,11220594.573691668,0.016919195652008057,11497919.505347673,0.0032633543014526367,0.020182549953460693
26,aggjuo,2177821.300540907,10429743.451159945,0.016502276062965393,9485796.6947714,0.0031682848930358887,0.019670560956001282
27,agivle,5936923.293313465,11306870.706070583,0.019186288118362427,9560352.860205945,0.0036928504705429077,0.022879138588905334
28,agjitfa,2971941.2052513757,12529563.22264646,0.022017449140548706,10249085.741845606,0.004223659634590149,0.026241108775138855
29,agsuec,1811007.0575631668,9953380.768027881,0.017631620168685913,8122672.073818904,0.00337962806224823,0.021011248230934143
30,agvexpia,3333679.566933286,5411239.109634309,0.0074340105056762695,5948804.480466866,0.0014283359050750732,0.008862346410751343
31,aichash,3701214.4821509696,3143240.562027312,0.004221066832542419,3367783.2352161463,0.0008088946342468262,0.005029961466789246
32,aimidd,2160110.2789674583,5538275.821665822,0.00990132987499237,4439369.563179797,0.0019029229879379272,0.011804252862930298
33,ainplin,4942870.041729553,8802858.977296483,0.015443459153175354,7489487.424440208,0.0029624253511428833,0.018405884504318237
34,aitpygg,9727044.5525845,11280379.778276373,0.019068971276283264,9882794.760940019,0.00365331768989563,0.022722288966178894
35,aivtytan,5008330.827247719,13688603.339806149,0.02325393259525299,11915374.319094855,0.004472419619560242,0.027726352214813232
36,aiwalb,4128958.9740377907,6444792.516034169,0.010026618838310242,5872652.790940995,0.0019242912530899048,0.011950910091400146
37,ajixdo,2212291.493175668,5515902.063321436,0.009726926684379578,4387900.552224304,0.0018723607063293457,0.011599287390708923
38,ajsips,2519682.078651383,13196720.83882574,0.021836310625076294,11435693.342830349,0.004195764660835266,0.02603207528591156
39,ajsnedsi,4679479.500689564,8594592.091515103,0.014876455068588257,7533066.082075482,0.002849593758583069,0.017726048827171326
40,ajthof,5241849.694030637,9223674.74990972,0.01604217290878296,8024916.916272515,0.0030669867992401123,0.01910915970802307
41,ajtreo,14173203.458894173,1079151.4718513077,0.0016840249300003052,963571.6109088153,0.00032438337802886963,0.002008408308029175
42,akgicjud,3069611.0825798637,15125425.519092169,0.026655331254005432,12451195.047270622,0.005121245980262756,0.03177657723426819
43,akvutvo,1638881.5213024598,8725717.611465404,0.015618816018104553,6645741.559983277,0.003001958131790161,0.018620774149894714
44,akyeerbi,3762023.000990757,5866261.69005,0.009801015257835388,5845504.210419587,0.0018788576126098633,0.011679872870445251
45,aldhidd,5813.448855623366,6701501.593608842,0.011803001165390015,5097432.257076936,0.002261057496070862,0.014064058661460876
46,alnihi,4876100.572993069,14297958.174190447,0.024990499019622803,12331806.222663868,0.004810914397239685,0.029801413416862488
47,alsheth,5796991.451561408,13256066.40453677,0.022114232182502747,12388438.911059363,0.0042428672313690186,0.026357099413871765
48,amciuca,2362993.792661672,8349764.887994254,0.014185711741447449,7028364.668480712,0.0027250945568084717,0.01691080629825592
49,amknywr,3376230.2563284803,13497403.526894655,0.0213405042886734,12430890.974343803,0.0040848106145858765,0.025425314903259277
50,amnurgji,1765701.6068313622,5508987.591084507,0.009226351976394653,5043375.304171517,0.001759544014930725,0.010985895991325378
51,amvefarl,2328423.478267921,6302829.012308169,0.01118519902229309,5066036.939585867,0.002153053879737854,0.013338252902030945
52,amwibs,1494835.2005430518,10304793.963022474,0.017736047506332397,8645885.68555758,0.003406524658203125,0.021142572164535522
53,ancedvab,5046912.239069768,3249799.048717146,0.005766779184341431,2579760.8949339045,0.0011053681373596191,0.00687214732170105
54,ancorjo,9970566.895061769,9581537.46290211,0.014847949147224426,10638121.173051622,0.0028469115495681763,0.017694860696792603
55,ancyclsu,6390903.279111139,11469320.290240206,0.01944582164287567,10975837.34082402,0.003734961152076721,0.023180782794952393
56,andyol,1543268.0890649625,12536551.871396035,0.020965829491615295,10621278.460602352,0.004034489393234253,0.02500031888484955
57,aniajcr,1412518.956216575,16644573.249227148,0.02927522361278534,13855819.508175623,0.005631014704704285,0.034906238317489624
58,anidgib,4301188.956072956,16418651.42650462,0.0275924950838089,14750007.56310064,0.005299285054206848,0.03289178013801575
59,ankped,2323115.0169321285,4716352.982435317,0.008494213223457336,3954816.0361309354,0.0016251951456069946,0.010119408369064331
60,ansyut,4722844.609506479,8605453.419663006,0.014120608568191528,7447773.009432705,0.0027119070291519165,0.016832515597343445
61,anucks,1341187.508443398,3547839.642757362,0.0061547160148620605,2799465.8003979204,0.001181185245513916,0.0073359012603759766
62,anupwr,2712232.535178287,3486572.343062857,0.005680263042449951,3283959.241119809,0.0010899007320404053,0.0067701637744903564
63,apigcyd,2182928.1645338335,12747103.240327924,0.02281394600868225,10107155.508481534,0.004378125071525574,0.027192071080207825
64,appsri,2629797.437344682,3842127.351653278,0.006061926484107971,3433696.9990509492,0.0011689960956573486,0.00723092257976532
65,apsskyul,2088496.6668728795,6106936.887338111,0.01085042953491211,4896767.081220229,0.00208398699760437,0.01293441653251648
66,aquawaw,1435270.76719993,13439566.842101036,0.023550227284431458,10986612.926520761,0.004530563950538635,0.028080791234970093
67,arcksy,4736082.44421175,15262427.42492941,0.027793556451797485,11859930.79091483,0.005350738763809204,0.03314429521560669
68,arcuim,4839517.032484835,7295337.711146705,0.012052580714225769,6804895.026509502,0.0023192763328552246,0.014371857047080994
69,arcurbig,2694115.404055075,7615051.412619115,0.01315838098526001,6600423.706612264,0.002531707286834717,0.015690088272094727
70,arhilby,5734986.547426803,12711034.104067408,0.02249099314212799,10103699.703799697,0.004303291440010071,0.02679428458213806
71,arlwras,2518373.8349235468,13164797.28563558,0.02150633931159973,12053204.957105303,0.004145190119743347,0.02565152943134308
72,arphaud,4635074.238956696,7061734.029067431,0.012522399425506592,5619749.033303999,0.0024147331714630127,0.014937132596969604
73,artgagvu,2109941.4189948277,11149293.098872323,0.019831418991088867,8676536.629018685,0.0038241446018218994,0.023655563592910767
74,ascley,2679351.443967828,14692812.740024416,0.025919869542121887,11702871.671615671,0.004985213279724121,0.03090508282184601
75,ashgati,3326154.0534198117,4415359.936414587,0.007844135165214539,3552133.822214053,0.0015105754137039185,0.009354710578918457
76,asigno,5459934.651420733,15974483.25251184,0.028214335441589355,13045937.676790288,0.005440622568130493,0.03365495800971985
77,askmecle,5101240.015472317,10486758.499756865,0.01646241545677185,11278244.056311779,0.003167584538459778,0.01962999999523163
78,aslagni,4928077.622693305,9694091.294295562,0.01595066487789154,9257842.64704669,0.0030581504106521606,0.0190088152885437
79,aswift,1992108.7699748178,8507215.080693772,0.014157190918922424,7494138.3893299,0.002704903483390808,0.016862094402313232
80,atcilav,2328636.244306146,13899413.029620344,0.022914662957191467,12189392.815710835,0.004404902458190918,0.027319565415382385
81,atfrav,2403034.585659162,2732229.0285039647,0.004738807678222656,2326008.7718722755,0.0009094327688217163,0.0056482404470443726
82,atfrim,4902375.260002037,4107107.736763345,0.006382465362548828,4046415.717463023,0.0012280791997909546,0.007610544562339783
83,atidfi,2292533.1510148332,9447689.955482922,0.015868768095970154,8602787.063900068,0.0030313581228256226,0.018900126218795776
84,atnokvo,7455453.666222331,2078120.5961995819,0.0029883086681365967,2134035.3000252508,0.0005721896886825562,0.003560498356819153
85,atzumbon,21955.217206254365,11615400.612220388,0.02065742015838623,8817851.928116765,0.003966629505157471,0.0246240496635437
86,aucjun,4722066.422561333,2904925.7982613523,0.005375027656555176,2022541.3723544492,0.001033693552017212,0.006408721208572388
87,auctjir,6941443.593534183,6611303.556353194,0.010788828134536743,6177266.797395792,0.002067163586616516,0.01285599172115326
88,aurjyen,4591714.97737983,3710402.7164898384,0.006181970238685608,3300415.794581453,0.001183047890663147,0.007365018129348755
89,avdyab,4644822.387623488,2712127.359545018,0.004320070147514343,2373700.8722840315,0.0008294433355331421,0.005149513483047485
90,avglybic,4816451.354706718,2903056.1036489364,0.004969611763954163,2611739.803369742,0.0009581595659255981,0.005927771329879761
91,aviltly,1312536.8096346597,7368026.873238785,0.011878252029418945,6378458.785529172,0.0022796541452407837,0.014157906174659729
92,avpavi,2277219.87453882,11624344.902789397,0.02083110809326172,9330783.477731142,0.004005894064903259,0.024837002158164978
93,awnbeb,4606755.17610051,11144263.486894483,0.01709243655204773,10299199.04517769,0.0032809078693389893,0.02037334442138672
94,awrenba,4641081.262374735,12523193.166923882,0.021687626838684082,10545140.091006491,0.0041390061378479,0.025826632976531982
95,awribig,4964169.143377322,5838063.4825177975,0.010062068700790405,5037583.29181894,0.0019222348928451538,0.011984303593635559
96,aydwaho,1923051.2325200087,11176739.177539498,0.019794732332229614,9109466.922501847,0.0037944167852401733,0.023589149117469788
97,ayfsdu,1723541.6043116318,13239004.750050317,0.023258402943611145,10937086.49288599,0.004454970359802246,0.02771337330341339
98,aygpha,5034703.4765000185,7615488.578506527,0.01367168128490448,6162893.124169834,0.0026131868362426758,0.016284868121147156
99,aypudby,2594300.769882332,8161494.139955806,0.013364583253860474,7523356.051696359,0.0025535225868225098,0.015918105840682983
100,ayquasto,5458428.560509471,8797797.389435807,0.01580198109149933,6766930.384274194,0.0030443966388702393,0.018846377730369568
101,ayquexar,2294149.972704932,12555046.28475355,0.02204573154449463,10249801.397823917,0.004231125116348267,0.026276856660842896
102,ayshekki,2998327.0827873084,3831085.2971148835,0.005934804677963257,3462211.0283618416,0.0011394619941711426,0.007074266672134399
103,ayshowg,3109.61147144244,3707158.435642784,0.006633058190345764,2696798.1201413395,0.0012779682874679565,0.00791102647781372
104,aysmsla,2049320.167779516,14376760.778100591,0.025526493787765503,11852263.924026601,0.004891529679298401,0.030418023467063904
105,eacderph,4819157.1634758,3926421.753477925,0.005498141050338745,4195967.631925332,0.0010540783405303955,0.006552219390869141
106,eadectio,6667744.8246027855,5170326.466464445,0.006851121783256531,5795347.63213525,0.0013138651847839355,0.008164986968040466
107,eagbaci,9194188.052263046,1808950.187688838,0.0026920735836029053,2152385.834822588,0.0005157440900802612,0.0032078176736831665
108,eapceou,4557018.338103988,18667223.512164094,0.03247156739234924,15501393.721481856,0.006242468953132629,0.03871403634548187
109,easnsvu,3769770.4392199297,4248139.688029258,0.005654066801071167,4689399.118617063,0.0010782331228256226,0.0067322999238967896
110,eavcaifo,5111347.288429963,11276171.782684777,0.018908262252807617,10189982.432486245,0.0036145299673080444,0.02252279222011566
111,eavflid,4920382.992719367,9356000.040603522,0.01663270592689514,7850643.00238476,0.0031792819499969482,0.01981198787689209
112,ebcicy,4914201.202247519,15182097.752211053,0.027510032057762146,12228479.999944435,0.005289092659950256,0.0327991247177124
113,ebdafya,3109312.0188887445,10714595.09641876,0.017810344696044922,10565832.6998199,0.0034256428480148315,0.021235987544059753
114,ebenfrag,5186376.910279322,6529829.921785827,0.010482728481292725,6765914.750450429,0.002006039023399353,0.012488767504692078
115,ebrulra,2591956.5021983096,2966875.2840884603,0.005271092057228088,2564451.6002486013,0.0010069310665130615,0.00627802312374115
116,eccest,10878887.903924773,14282828.251832774,0.024026602506637573,11941028.291678663,0.00461144745349884,0.028638049960136414
117,ecdiwovu,4929654.900007489,11083313.596251309,0.017633214592933655,10283373.051897785,0.003398984670639038,0.021032199263572693
118,ecfesy,2643662.834070266,16171464.942192577,0.028385236859321594,13404695.864407845,0.005465015769004822,0.033850252628326416
119,ecforj,1996954.4904401517,4745528.4676771555,0.008358970284461975,3944383.313704506,0.0015925019979476929,0.009951472282409668
120,ecgojtyt,4994226.848160284,7976215.02283364,0.013142302632331848,8177589.124821785,0.0025135576725006104,0.01565586030483246
121,ecjeody,2315089.8481642674,8154540.01731652,0.013773560523986816,7091723.807367533,0.002652406692504883,0.0164259672164917
122,eckecky,4469338.643647359,7826537.521347746,0.01335415244102478,6582024.906785377,0.0025683045387268066,0.015922456979751587
123,ecnoplsi,4356672.883465651,12000972.043028537,0.020560741424560547,9779181.677369498,0.003948882222175598,0.024509623646736145
124,eddreba,2693225.8775879787,6979099.450112575,0.011068418622016907,5956660.819348796,0.00212019681930542,0.013188615441322327
125,edeejdru,4939520.855493919,15472286.710841335,0.027452081441879272,12485724.307890965,0.005277544260025024,0.0327296257019043
126,edglevi,5197043.719427475,6559975.96455392,0.011684790253639221,5216229.351596125,0.0022418946027755737,0.013926684856414795
