,folder,# records,eps (per record),avg func L2,avg priv err,avg priv time,avg smooth err,avg smooth time,avg total runtime
0,00000,987,1.0,4227.416645637966,7099.085289630305,0.002908266771286575,4426.211926471213,0.0004411175952735522,0.0033493843665601273
1,01000,1000,1.0,4196.633984385568,7080.199063530059,0.002909742921590805,4406.343617531899,0.00044080331921577456,0.0033505462408065794
2,02000,998,1.0,4167.646958183916,7072.815027854621,0.002910503852582408,4380.799479143311,0.0004408944226457982,0.003351398275228206
3,03000,995,1.0,4196.500586945298,7084.721733124374,0.0029098875858076852,4415.132681222023,0.00044107989749716755,0.0033509674833048526
4,04000,1000,1.0,4040.150522137716,7053.069150471574,0.0029120814055204392,4388.040278866524,0.00044201600551605223,0.0033540974110364916
5,05000,999,1.0,4167.3242761124175,7071.283890464388,0.0029108172601407713,4490.5012169359625,0.00044193234410252536,0.003352749604243297
6,06000,1000,1.0,4020.2923656078447,7033.039252057066,0.0029114492386579515,4368.873796472371,0.00044130595028400423,0.0033527551889419556
7,07000,997,1.0,3975.5618367716893,7063.470357388723,0.002910521348476888,4463.054307162663,0.00044146217517891044,0.0033519835236557986
8,08000,1000,1.0,3926.9119311479017,7013.420601614787,0.0029088781476020813,4289.778976953818,0.00044241949915885926,0.0033512976467609404
9,09000,997,1.0,3940.3405240367993,7045.705154684984,0.0029094042695513222,4395.848736791102,0.0004421900901775303,0.0033515943597288524
10,10000,1000,1.0,4101.5942634532375,7063.108144874991,0.0029112213850021364,4426.564716945157,0.0004425496757030487,0.003353771060705185
11,11000,995,1.0,4117.278248867939,7070.717635124588,0.0029093404960392707,4548.891159101437,0.0004420636586807481,0.0033514041547200186
12,12000,1000,1.0,4126.671912249225,7046.135776291788,0.0029123321622610094,4493.549321806347,0.0004421587288379669,0.003354490891098976
13,13000,995,1.0,4041.1134328228723,7070.859550683772,0.0029114930024698154,4453.471391395866,0.0004422558611960866,0.003353748863665902
14,14000,1000,1.0,4002.579682470809,7018.603281344823,0.0029119789600372315,4329.406024062975,0.00044222009181976317,0.003354199051856995
15,15000,999,1.0,3969.806837828258,7067.443014152072,0.002912131098058966,4461.347824785457,0.00044239604019665266,0.0033545271382556187
16,16000,1000,1.0,4196.156649645974,7058.344591813855,0.0029128394722938537,4506.323586834375,0.0004420600235462189,0.0033548994958400727
17,17000,1000,1.0,4073.06418749401,7063.5658804941095,0.002912220671772957,4486.383680361665,0.00044231368601322177,0.0033545343577861785
18,18000,999,1.0,3931.4114980939926,7017.219327867575,0.002913949009892461,4341.268986186998,0.00044250964104114947,0.0033564586509336105
19,19000,1000,1.0,3858.363231958467,7028.893163697495,0.0029120919704437257,4396.731793411215,0.0004411938190460205,0.0033532857894897463
20,20000,1000,1.0,3778.7389649768024,7020.5976253601875,0.0029121240228414534,4376.523682809525,0.00044168558716773987,0.0033538096100091935
21,21000,838,1.0,3917.0744856160377,7051.489808407924,0.002911441063681764,4547.559389313914,0.0004418847597868744,0.0033533258234686386
