,name,func L2,priv err,priv time,smooth err,smooth time,total runtime
0,abboip,2986602.529408208,97287138.81896536,0.018024802207946777,63979322.92983422,0.003520086407661438,0.021544888615608215
1,abcoij,11387.366197969848,18612523.293889977,0.0032666027545928955,12677299.721042924,0.0006362795829772949,0.0039028823375701904
2,abdremlu,4807311.561217478,46818036.043265805,0.00832509994506836,31977219.978317853,0.0016202032566070557,0.009945303201675415
3,abgibo,2086456.056381533,104336380.97393036,0.019157633185386658,70881428.41067633,0.003741249442100525,0.022898882627487183
4,abjoolaw,5028367.516228743,48820811.53034866,0.009014174342155457,33544863.299886465,0.0017523020505905151,0.010766476392745972
5,abmuyawm,5012566.654619189,118719789.7735912,0.02164687216281891,80977741.87841988,0.0042252689599990845,0.025872141122817993
6,abniar,11660541.56470244,148861261.44762194,0.02686026692390442,100630423.47413267,0.005241915583610535,0.032102182507514954
7,abnovkak,4948372.404775512,57633880.00118629,0.010551899671554565,39309181.93276124,0.0020711272954940796,0.012623026967048645
8,abtyff,4776112.598516988,69424920.67450525,0.01271909475326538,46735625.96671523,0.0024844110012054443,0.015203505754470825
9,abwecnij,2950593.8639600165,86293353.53537588,0.015606790781021118,56400628.44023194,0.0030599236488342285,0.018666714429855347
10,acdiyito,1875663.27990679,15668426.767841568,0.002828270196914673,10876122.599834537,0.0005526244640350342,0.003380894660949707
11,acduou,2034714.504787471,126208503.69699755,0.022870182991027832,86140475.48505731,0.004465505480766296,0.02733568847179413
12,acgerl,2303008.7247667033,52659909.16502353,0.009811431169509888,35820354.997533366,0.001918300986289978,0.011729732155799866
13,acitva,5670973.867873089,23495786.95818688,0.00439143180847168,16378013.73687681,0.0008550584316253662,0.005246490240097046
14,acpegho,4896341.288133755,99404184.95220241,0.01816573739051819,67873190.44881457,0.0035491734743118286,0.021714910864830017
15,acvebr,2626186.1453251145,104548415.97878529,0.01909700036048889,71034940.31165427,0.003735363483428955,0.022832363843917847
16,adkavy,5310388.711729841,25125209.38945168,0.004683196544647217,17271632.374951128,0.0009147226810455322,0.005597919225692749
17,adnerst,2572501.607559462,57496512.190306544,0.01049630343914032,39158331.108598195,0.002046450972557068,0.012542754411697388
18,adpaifo,2092387.5603166604,100631593.4216831,0.018327146768569946,69233293.31283407,0.003582566976547241,0.021909713745117188
19,aducrisi,2806800.422515321,98561452.16065755,0.017909064888954163,66904605.921731025,0.0035062283277511597,0.021415293216705322
20,afmorc,2465501.1358270333,39847697.27136906,0.007264390587806702,27136769.46766074,0.0014160871505737305,0.008680477738380432
21,afpansh,2246641.8014312848,95648099.28535224,0.01712949573993683,66158236.59734285,0.00334911048412323,0.02047860622406006
22,afsfat,4013532.2029592576,115217356.34934776,0.021035701036453247,77533360.18272647,0.004117295145988464,0.02515299618244171
23,afweka,7107594.544303576,108058805.48796266,0.019705593585968018,73267611.53636588,0.0038459599018096924,0.02355155348777771
24,agcowktu,2496513.1820794153,70867380.0178484,0.012849181890487671,47588340.220649704,0.002521231770515442,0.015370413661003113
25,agdrea,4333532.500004127,91227149.27669165,0.016702860593795776,61658237.25022052,0.0032694190740585327,0.01997227966785431
26,aggjuo,2177821.300540907,89742887.71258035,0.016261592507362366,61018236.74962887,0.0031698495149612427,0.01943144202232361
27,agivle,5936923.293313465,103730653.48315528,0.018881410360336304,69712489.10366628,0.003699079155921936,0.02258048951625824
28,agjitfa,2971941.2052513757,118276801.58110957,0.02169911563396454,79555972.65988356,0.00423799455165863,0.02593711018562317
29,agsuec,1811007.0575631668,93404818.98882313,0.017299354076385498,64596615.46662447,0.0033843815326690674,0.020683735609054565
30,agvexpia,3333679.566933286,40706883.854248665,0.007321462035179138,27824148.199070595,0.001433447003364563,0.008754909038543701
31,aichash,3701214.4821509696,23002713.993173964,0.0041647255420684814,15776527.490883071,0.0008146613836288452,0.004979386925697327
32,aimidd,2160110.2789674583,54965437.28614512,0.009750932455062866,35939225.72863076,0.0019099712371826172,0.011660903692245483
33,ainplin,4942870.041729553,82393907.88875419,0.015272542834281921,55766543.75554623,0.0029815584421157837,0.018254101276397705
34,aitpygg,9727044.5525845,101421082.06106012,0.018858760595321655,69451621.75646012,0.0036762654781341553,0.02253502607345581
