,name,func L2,priv err,priv time,smooth err,smooth time,total runtime
0,abboip,2986602.529408208,19905321.68276409,0.027076154947280884,10087836.513066454,0.006602451205253601,0.033678606152534485
1,abcoij,11387.366197969848,3720881.183663845,0.004905417561531067,1179038.1163068018,0.0012046098709106445,0.006110027432441711
2,abdremlu,4807311.561217478,9497401.441010209,0.012484803795814514,8426185.128661575,0.003065139055252075,0.01554994285106659
3,abgibo,2086456.056381533,21266144.837709095,0.028626948595046997,13906134.679222751,0.0070350319147109985,0.035661980509757996
4,abjoolaw,5028367.516228743,9895382.101325631,0.01350538432598114,6513360.539792382,0.0033090710639953613,0.0168144553899765
5,abmuyawm,5012566.654619189,23920393.33525355,0.03232814371585846,15928932.639619276,0.007925480604171753,0.04025362432003021
6,abniar,11660541.56470244,30033484.325313292,0.040243104100227356,17469935.965463445,0.009883329272270203,0.05012643337249756
7,abnovkak,4948372.404775512,11794439.198597329,0.01586778461933136,6798333.131102103,0.003909096121788025,0.019776880741119385
8,abtyff,4776112.598516988,14199044.277834192,0.019108250737190247,9583476.408440035,0.004688426852226257,0.023796677589416504
9,abwecnij,2950593.8639600165,17273643.647108104,0.023447275161743164,10933730.046958867,0.00575593113899231,0.029203206300735474
10,acdiyito,1875663.27990679,3308871.33509983,0.00424174964427948,2501038.6499304622,0.0010427981615066528,0.005284547805786133
11,acduou,2034714.504787471,25193547.227951873,0.03428530693054199,14759594.607967157,0.008448004722595215,0.04273331165313721
12,acgerl,2303008.7247667033,11034662.917238776,0.014772206544876099,6741256.238478987,0.003630205988883972,0.01840241253376007
13,acitva,5670973.867873089,4794221.822304412,0.006590887904167175,2919187.343883085,0.0016183406114578247,0.008209228515625
14,acpegho,4896341.288133755,20196852.657774467,0.027262359857559204,10923269.287467025,0.006707608699798584,0.03396996855735779
15,acvebr,2626186.1453251145,21152093.06378581,0.028661668300628662,10671024.133726534,0.007032677531242371,0.03569434583187103
16,adkavy,5310388.711729841,5215712.120377115,0.007008954882621765,3260528.5918392707,0.0017178356647491455,0.00872679054737091
17,adnerst,2572501.607559462,11773491.644205706,0.015759021043777466,6673361.297356129,0.0038754045963287354,0.0196344256401062
18,adpaifo,2092387.5603166604,20154725.907656603,0.027406156063079834,11057831.427674446,0.00674070417881012,0.034146860241889954
19,aducrisi,2806800.422515321,19904187.985285826,0.02683037519454956,16082756.506873403,0.006587490439414978,0.03341786563396454
20,afmorc,2465501.1358270333,7922878.0999078145,0.010850295424461365,4356651.524237105,0.00264565646648407,0.013495951890945435
21,afpansh,2246641.8014312848,18723980.76481875,0.025549352169036865,10535632.773266006,0.006304636597633362,0.03185398876667023
